id,level,dom_fr,ch,ch_fr,les,les_fr,notion_ar,comp,extype,diff,ambig,score,steps,nnot,nsub,nprop,statut,dup,src,src_type,src_num,nchars,why,body
7M-CH01-L04-EX026,7e,Nombres,CH01,Arithmétique et dénombrement,L04,PGCD et PPCM,القاسم المشترك الأكبر والمضاعف المشترك الأصغر,Résoudre des problèmes / modéliser une situation,Problème,MOYEN,False,2,1,1,0,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/parascolaire/awal-9eme.pdf,CORRIGE,1,773,une seule notion principale mobilisée; procédure courte (0 sous-question(s)); exige une justification (justifier); énoncé contextualisé nécessitant une modélisation,: سطر مما يلي كل تصغير واذكر وزنه معللا طريقه الصياغه ثم حدد معناه : المثال الوزن التعليل الثلاثي الثالث تمارين المعني ا/ اعتاد الفنان ان يخرج الي الطبيعه قبيل غروب الشمس. ب/ ضم الخطاط اللوحه الي دفيتر اعماله الرايعه. ت/ لم يقدر هذا المشاهد الاحيمق العرض المسرحي الرايع. ت/ انتهي عصر الفن الجميل حين كان الفنان كويكبا يضيء من روحه علي نفوس الاخرين. ج/ منحني الفن مفيتيحا الج به عالم الاحاسيس الجميله والافاق الرحبه. الثمرين الثاني : صغر كل اسم مسطر في الامثله التاليه محددا المعني الذي عبر عنه التصغير : ا/ فهذه قصيده لشاعر فنان يصف لنا حديقه زاهيه بالورد. ب/ ان الدنيا اذا فقدت الجمال لا تستحق الحياه فيها ساعه ت/ يقف الفنان قرب تمثاله منبهرا بما ابدعته يداه. ث/ احب هذا الكاتب لانه يصف لنا الحياه في موسيقيه اخاذه كاشفا لنا جمالها الحق. ج/ ترش المغنيه علي الليل احلي نغم.
7M-CH02-L01-EX001,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application indirecte,BASIQUE,True,1,3,1,3,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/corrections/Devoir-de-Controle-N-1-Avec-correction-Math-1-7eme-2019-2020-Mr-Trabelsy-Badreddyne.pdf,CORRIGE,1,190,une seule notion principale mobilisée; plusieurs étapes (3 sous-questions),: 1)ضع العدد المناسب في كل اطار +265 ; 2) احسب العبارات التاليه c=(762+581)-(362+581) c= c= d=745x63 +745x26+745x11 d= d= a=965-(765+132) a= a= b=2x13+17x(24+2)-8x(37-11) b= b= 7-2x9 +5=50 *
7M-CH02-L01-EX002,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application indirecte,MOYEN,True,2,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/corrections/Devoir-de-Controle-N-1-Avec-correction-Math-1-7eme-2019-2020-Mr-Trabelsy-Badreddyne.pdf,CORRIGE,1,310,une seule notion principale mobilisée; enchaînement long (5 sous-questions),: (7نقاط) 1) ضع العدد المناسب في كل اطار 475 - 210 2) احسب العبارات التاليه c=(762+581)-(362+581) c=762-362 c=400 d=745x63 +745x26+745x11 d=745x(63+26+11) d=745x100=74500 (7-2) x 9+5=50 خطا خطا a=965-(765+132) a=(965-765)-132 a=200-132=68 b=2x13+17x(24+2)-8x(37-11) b=26x1+17x26-8x26 b=26x(1+17-8)=26x10=260 **
7M-CH02-L01-EX003,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Démonstration,DIFFICILE,False,6,10,3,10,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/corrections/Devoir-de-Revision-N-1-College-pilote-Avec-correction-Math-7eme-2018-2019-Mme-Tekeri-Zeineb.pdf,CORRIGE,2,1336,3 notions mobilisées; enchaînement long (10 sous-questions); raisonnement développé : prouver + justifier,احسب باسرع الطرق واذكر طريقه الحساب f = (1738+569) - 738 = (1738-738) +569 = 1000+569 = 1569 e = (417 +179) +(317-179) e = 417 +317 = 734 g = 365 + 45 x 5 - 5x (25 +5x 4) = 365 + 45 x 5 - 5x (25 + 20) = 365 + 45 x 5-5x 45 = 365 1.5 a = 13+2x (3 +5x2)-3x13 = 13 + 2x (3 +10) - 3x 13 =13 + 2x13 -3x13 =13x1+13x 2-13x3 = 13x (1+2-3) = 13x 0 = 0 11 11.5 c=51x17-15x51-51=51x17-51x15-51x1=51x(17-15-1) = 51x1 =51 n 2018 * tunisie college.net مرين عدد 8) 4ن) 1.5/ الرسم المقابل 1) ماذا يمثل (ac) بالنسبه ل [bd] علل ؟ [bd] هو الموسط العمودي (ac) اذن d و b تبعدان نفس البعد عن cوa 2) ابن المستقيم ( )الموسط العمودي ل [ba] 3) اكمل بالقياس: بعد النقط a عن (bc) هو 6.3cm ; بعد النقط a عن (db) هو.5.5cm 1.5/ بعد النقط d عن (ab) هو 5.2cm ; بعد النقط c عن () هو: 3.2cm 4 ) ما هي الوضعيه النسبيه ل (bc) و ( ٨) علل؟ ٨ الموسط العمودي baj] ( اذن () يعامد (ab) ولدينا (bc) يعامد (ab) اذن (a ) و(bc) متوازيان يقطع () في النقله ( ( (5)) 12 id=ia بين ان نعلم ان كل نقطه من الموسط العمودي تبعد نفس البعد عن طرفي القطعه لدينا [ نقطه من (ac) الموسط العمودي ل [bd] اذن ib=id لدينا 1 نقطه من (4) الموسط العمودي ل [ab] اذن ia=ib وبالتالي id=ia 6) ابن الدايره c التي مركزها c وشعاعها cd ما هي الوضعيه النسبيه ل c و (ba) علل لدينا cd=cb ) يعامد ( ) اذن شعاع الدايره يساوي بعد مركز الدايره c عن المستقيم (ba) ومنه المستقيم (ba) مماس للدايره 2018 * tunisie college.net
7M-CH02-L01-EX004,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application directe,BASIQUE,False,0,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-College-pilote-Math-7eme-2012-2013-Mr-souissi-nejah-2.pdf,CONTROLE,2,165,une seule notion principale mobilisée; procédure courte (2 sous-question(s)),: (04 نقاط ) احسب بايسر طريقه : 71 × 25 × 3 × a =4 a = a = b = (352 + 2790) – (49 + 2190) b = b = c = (429 – 377) + (141 + 377) c = c = d = 1157 – (157 – 40) d = d =
7M-CH02-L01-EX005,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application directe,BASIQUE,False,0,2,1,2,0,DOUBLON_EXACT,DOUBLON_EXACT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-College-pilote-Math-7eme-2012-2013-Mr-souissi-nejah-3.pdf,CONTROLE,2,165,une seule notion principale mobilisée; procédure courte (2 sous-question(s)),: (04 نقاط ) احسب بايسر طريقه : 71 × 25 × 3 × a =4 a = a = b = (352 + 2790) – (49 + 2190) b = b = c = (429 – 377) + (141 + 377) c = c = d = 1157 – (157 – 40) d = d =
7M-CH02-L01-EX006,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application directe,BASIQUE,False,0,2,1,2,0,DOUBLON_EXACT,DOUBLON_EXACT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-College-pilote-Math-7eme-2012-2013-Mr-souissi-nejah.pdf,CONTROLE,2,165,une seule notion principale mobilisée; procédure courte (2 sous-question(s)),: (04 نقاط ) احسب بايسر طريقه : 71 × 25 × 3 × a =4 a = a = b = (352 + 2790) – (49 + 2190) b = b = c = (429 – 377) + (141 + 377) c = c = d = 1157 – (157 – 40) d = d =
7M-CH02-L01-EX007,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application directe,BASIQUE,False,0,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-7eme-2012-2013-Mr-Zouari-SAmi.pdf,CONTROLE,2,136,une seule notion principale mobilisée; procédure courte (2 sous-question(s)),: احسب العبارات التاليه : a = (306 + 1995) - (300 +1995) a= a= a= c= (1995 + 732) +(995 - 732) c = c = c = e = 1235 x98 + 1235x2 e = e =
7M-CH02-L01-EX008,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Démonstration,MOYEN,False,3,6,1,6,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-7eme-2013-2014-Mr-Mouajria-Hattab.pdf,CONTROLE,1,1278,une seule notion principale mobilisée; enchaînement long (6 sous-questions); exige une justification (justifier),: )2 (نقاط ضع العلامه )×( في الخانه المناسبه )كل س وال يحتمل اجابه واحده فقط( القس مه علي يقبل 1(  2  3  9 2( اذا كانت  دايره مركزها a و شعاعها cm 3 م ∆ و ستقيم يبع د عن الن قطه a بcm 2 ، فان الد ايره و  المستقيم gه ∆  م نفصلان  م تgس ان  م تقاطعان الت مرين الث اl: )6 (نقاط احسب بايسر طريقه الاعداد التاليه                  = = =         =    =  = = = = = = = = = = = = = = = .. الت مرين الث ) :لثا6 (نقاط لاحظ الرسم حيث ) ( دايره مركزها o ] وab [ . قطرا لها 1 ( ابن المستقيم ∆ الموس ط العم ودي ل ]oa . [ 2 ( المستقيم ∆ يقطع الد ايره ) ( في ن قطت[ احداه g k . ζ ζ  (ζ)   ب[ انok = ak . ماهي طبيعه الم ثلث oak . ؟ علل اجابتك 3( 4 (ابن المستقيم )d ( المgس للد ايره في النقطه b . ماهي الوضعيه النسبيه للم ستقيم[ ) و ∆d ( . ؟ علل اجابتك 5( لت ا مرين ال ) :بع ار 6 (نقاط لاحظ الرسم حيث abcd م ستطيل. cm 3 = ad و cm 5 = ab 1 : ( اكمل gا يناسب - المسقط العم ودي للنقطه b ) علي المستقيمad ( هي النقطه . - المسقط العم ودي للنقطه علي المستقيم )cd( هي النقطه c . - بعد النقطهa عن المستقيم )bc ( ي ساوي . 2 ( ابن النقطهh المسقط العم ودي للنقطه a علي المستقيم )bd (. 3 ( قارن ب[ الب عدين ad وa h .معللا جوابك 4( لتكن ) ( ال ايرهد التي مركزها a و ش عاعها cm 3 . ماهي الوضعي ه الن سبي ه للد ايره ) ( و المستقيم )bd (؟ علل اجابتك    ζ ζ
7M-CH02-L01-EX009,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application indirecte,MOYEN,True,2,8,1,8,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-7eme-2014-2015-Mr-Ben-Amara-Mohamed-.pdf,CONTROLE,2,445,une seule notion principale mobilisée; enchaînement long (8 sous-questions),"( 9 نقاط) 1) احسب بايسر طربقه d= 25x31x4 c=(79-46)+(21+46) h=56x(100-1) g=73x75+73x25 • المستوي : 7 اساسي ® المده : 45 دق التاريخ : اكتوبر 014 ... الرقم: القم ... عن طرفي القطعه زوجي 73 m. h ""b a=(324+32) - (124+32) b=(735-119)-(235-119) e=472+(128-37) f=5623-(623+105) 123 =47 2) اكمل بالعدد المناسب 3) احسب باعتبار الاولويه c=(3+7)x(8-5)+(4 + 6x5) 260 t... 317 = b= 5x(12 -4) -23 - - a= 3 x 5 +7 انظر الصفحه المواليه tunisiecollegtnet* . .. مه"
7M-CH02-L01-EX010,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application indirecte,MOYEN,True,2,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-7eme-2015-2016-Mr-Barkallah-Lotfi.pdf,CONTROLE,1,150,une seule notion principale mobilisée; enchaînement long (5 sous-questions),: 4 نقاط احسب بايسر طريقه: a = (6300 + 7957 ) - (5200 + 7957) b = (2420 - 1875) - (2310 - 1875) c = (515 - 297) + (305 + 297) d = 415+390+185+210+75 ل
7M-CH02-L01-EX011,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application indirecte,BASIQUE,True,1,3,1,3,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-7eme-2015-2016-Mr-Khlifi.pdf,CONTROLE,1,947,une seule notion principale mobilisée; plusieurs étapes (3 sous-questions),12 (ن 1 : ( حدد الاجابه الصحيحه الصواب (ج) الاجابه (ب) الاجابه (ا) الاجابه المقترح اضفنا الي الحد الاول عددا و طرحناه من الحد الثاني طرحنا من الحدين نفس العدد اضفنا الي الحدين نفس العدد : لا يتغير مجموع عددين اذا 2011 1 0 تساوي2222222200 14 16 20 2 χ 6 + 4 تساوي d نقطه من الموسط ] العمودي لba [ a وb وd علي استقامه واحده d ] منتصفba [ d متساويه البعد عنa وb : يعني يتقاطعان في نقطتان منفصلان متماسان اذا كان بعد مركز الدايره عن مستقيم : اكبر من الشعاع فهما مواز لها ليس موسطها العمودي موسطها العمودي اذا كان مستقيمδ عمودي علي قطعه : مستقيم في منتصفها فهو 2 : ( اتمم النقاط بما يناسب ▪ الموسط العمودي لقطعه مستقيم هو مجموعه النقاط التي ▪ مستقيمان يعامدان نفس المستقيم هما مستقيمان هي قوه للعدد دليلها912 ▪ تقرا او و تساوي82 ▪ 3 : ( احسب بابسط طريقه = = 1983 ) 5983 + 2011 ( ) = = 2983 + 2000 ) + ( 2983 3587 ( ) = = 1977 3200 ) + ( 1977 3568 ( ) = = 283 + 150 ( 3783 = = 1001 χ 365 = = 8 χ 97 18 χ 97 4 : ( احسب ما يلي 23 ̴ = 52 ̴ = 30 ̴ = 12011 =
7M-CH02-L01-EX012,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application indirecte,BASIQUE,True,1,4,1,4,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-7eme-2015-2016-Mr-bouchriha-khaled.pdf,CONTROLE,2,245,une seule notion principale mobilisée; plusieurs étapes (4 sous-questions),مدد : (6 نقاط) ا) احسب بايسر طريقه : a =87+101+13+99+450 ٠.= d = 1296-(296-100) b = (227-34) - (127-34) 2012 tunisiecontze.net 0.5x4 31-(.-4)=1 : 75-(25+..)=35 27=194+... ب) اكمل الفراغات بالعدد المناسب : 95 =18 g=3x (6-4) +7+5x2 f = 11x (21-12)
7M-CH02-L01-EX013,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application indirecte,MOYEN,True,2,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-7eme-2017-2018-Mme-Allani.pdf,CONTROLE,5,182,une seule notion principale mobilisée; enchaînement long (5 sous-questions),)2 نقاط) احسب بايسر الطرق كلا من العبارات التاليه: c = (405 + 165) + (345 - 165) 1a = (874 + 332) - (254 +332) ; b = 6222 - 1574 - 426 1d = 62 x 141 - 62 x 41 ; e = (3 +7) x5 -5x4 =.
7M-CH02-L01-EX014,7e,Nombres,CH02,"Naturels, décimaux et rationnels positifs",L01,Opérations,العمليات,"Utiliser un algorithme, un procédé ou une technique de calcul",Application indirecte,BASIQUE,True,1,4,1,4,0,VARIANTE,VARIANTE,7eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-7eme-2017-2018-Mme-Allani.pdf,CONTROLE,5,179,une seule notion principale mobilisée; plusieurs étapes (4 sous-questions),)2 نقاط) احسب بايسر الطرق كلا من العبارات التاليه: c= (758 + 165) - (345 + 165) 1a = (854 - 332) + (234 +332) ; b = 5836 - 574 - 426 1d = 96 x 41 +96x59 ; e = (3+7) x (8+5x 4) =*.
